File1,File2,TF-IDF Similarity,Semantic Similarity,Tense Change,Voice Change
org-092.txt,FID-027.txt,0.03,0.88,False,False
org-092.txt,FID-028.txt,0.04,0.83,False,False
org-092.txt,FID-029.txt,0.08,0.88,True,False
org-092.txt,FID-030.txt,0.04,0.89,False,False
org-093.txt,FID-001.txt,0.01,0.89,False,False
org-093.txt,FID-002.txt,0.06,0.9,False,True
org-093.txt,FID-003.txt,0.05,0.91,False,False
org-093.txt,FID-004.txt,0.07,0.88,True,False
org-093.txt,FID-005.txt,0.06,0.9,False,False
org-093.txt,FID-006.txt,0.09,0.93,False,False
org-093.txt,FID-007.txt,0.06,0.91,False,False
org-093.txt,FID-008.txt,0.05,0.88,False,False
org-093.txt,FID-009.txt,0.08,0.91,True,False
org-093.txt,FID-010.txt,0.02,0.89,False,False
org-093.txt,FID-011.txt,0.08,0.9,False,False
org-093.txt,FID-012.txt,0.05,0.9,False,False
org-093.txt,FID-013.txt,0.05,0.88,False,False
org-093.txt,FID-014.txt,0.05,0.9,False,False
org-093.txt,FID-015.txt,0.11,0.9,False,False
org-093.txt,FID-016.txt,0.02,0.84,False,False
org-093.txt,FID-017.txt,0.05,0.88,False,False
org-093.txt,FID-018.txt,0.03,0.9,False,False
org-093.txt,FID-019.txt,0.08,0.88,True,False
org-093.txt,FID-020.txt,0.05,0.91,False,False
org-093.txt,FID-021.txt,0.02,0.82,False,False
org-093.txt,FID-022.txt,0.06,0.9,False,False
org-093.txt,FID-023.txt,0.05,0.9,True,False
org-093.txt,FID-024.txt,0.03,0.89,False,False
org-093.txt,FID-025.txt,0.06,0.89,True,False
org-093.txt,FID-026.txt,0.04,0.87,False,False
org-093.txt,FID-027.txt,0.03,0.87,False,False
org-093.txt,FID-028.txt,0.05,0.86,False,False
org-093.txt,FID-029.txt,0.05,0.9,True,False
org-093.txt,FID-030.txt,0.07,0.89,False,False
org-094.txt,FID-001.txt,0.01,0.71,False,False
org-094.txt,FID-002.txt,0.03,0.7,False,True
org-094.txt,FID-003.txt,0.02,0.69,False,False
org-094.txt,FID-004.txt,0.04,0.71,True,False
org-094.txt,FID-005.txt,0.01,0.71,False,False
org-094.txt,FID-006.txt,0.02,0.73,False,False
org-094.txt,FID-007.txt,0.02,0.73,False,False
org-094.txt,FID-008.txt,0.02,0.69,False,False
org-094.txt,FID-009.txt,0.04,0.73,True,False
org-094.txt,FID-010.txt,0.12,0.79,False,False
org-094.txt,FID-011.txt,0.05,0.77,False,False
org-094.txt,FID-012.txt,0.04,0.73,False,False
org-094.txt,FID-013.txt,0.05,0.76,False,False
org-094.txt,FID-014.txt,0.04,0.77,False,False
org-094.txt,FID-015.txt,0.02,0.74,False,False
org-094.txt,FID-016.txt,0.16,0.88,False,False
org-094.txt,FID-017.txt,0.02,0.7,False,False
org-094.txt,FID-018.txt,0.11,0.8,False,False
org-094.txt,FID-019.txt,0.02,0.75,True,False
org-094.txt,FID-020.txt,0.03,0.73,False,False
org-094.txt,FID-021.txt,0.0,0.66,False,False
org-094.txt,FID-022.txt,0.04,0.72,False,False
org-094.txt,FID-023.txt,0.03,0.73,True,False
org-094.txt,FID-024.txt,0.02,0.66,False,False
org-094.txt,FID-025.txt,0.05,0.72,True,False
org-094.txt,FID-026.txt,0.1,0.75,False,False
org-094.txt,FID-027.txt,0.03,0.76,False,False
org-094.txt,FID-028.txt,0.09,0.76,False,False
org-094.txt,FID-029.txt,0.08,0.75,True,False
org-094.txt,FID-030.txt,0.03,0.74,False,False
org-095.txt,FID-001.txt,0.03,0.86,False,False
org-095.txt,FID-002.txt,0.0,0.81,False,True
org-095.txt,FID-003.txt,0.01,0.8,False,False
org-095.txt,FID-004.txt,0.06,0.81,True,False
org-095.txt,FID-005.txt,0.02,0.83,False,False
org-095.txt,FID-006.txt,0.01,0.83,False,False
org-095.txt,FID-007.txt,0.01,0.83,False,False
org-095.txt,FID-008.txt,0.01,0.77,False,False
org-095.txt,FID-009.txt,0.03,0.86,True,False
org-095.txt,FID-010.txt,0.09,0.88,False,False
org-095.txt,FID-011.txt,0.03,0.88,False,False
org-095.txt,FID-012.txt,0.04,0.83,False,False
org-095.txt,FID-013.txt,0.04,0.83,False,False
org-095.txt,FID-014.txt,0.03,0.85,False,False
org-095.txt,FID-015.txt,0.01,0.84,False,False
org-095.txt,FID-016.txt,0.12,0.93,False,False
org-095.txt,FID-017.txt,0.0,0.79,False,False
org-095.txt,FID-018.txt,0.04,0.88,False,False
org-095.txt,FID-019.txt,0.01,0.83,True,False
org-095.txt,FID-020.txt,0.03,0.85,False,False
org-095.txt,FID-021.txt,0.0,0.86,False,False
org-095.txt,FID-022.txt,0.02,0.84,False,False
org-095.txt,FID-023.txt,0.02,0.81,True,False
org-095.txt,FID-024.txt,0.0,0.81,False,False
org-095.txt,FID-025.txt,0.0,0.81,True,False
org-095.txt,FID-026.txt,0.05,0.82,False,False
org-095.txt,FID-027.txt,0.02,0.85,False,False
org-095.txt,FID-028.txt,0.04,0.85,False,False
org-095.txt,FID-029.txt,0.04,0.84,True,False
org-095.txt,FID-030.txt,0.01,0.82,False,False
org-096.txt,FID-001.txt,0.02,0.88,False,False
org-096.txt,FID-002.txt,0.06,0.93,False,True
org-096.txt,FID-003.txt,0.01,0.91,False,False
org-096.txt,FID-004.txt,0.1,0.94,True,False
org-096.txt,FID-005.txt,0.1,0.93,False,False
org-096.txt,FID-006.txt,0.12,0.94,False,False
org-096.txt,FID-007.txt,0.09,0.94,False,False
org-096.txt,FID-008.txt,0.07,0.88,False,False
org-096.txt,FID-009.txt,0.14,0.95,True,False
org-096.txt,FID-010.txt,0.06,0.9,False,False
org-096.txt,FID-011.txt,0.07,0.92,False,False
org-096.txt,FID-012.txt,0.06,0.91,False,False
org-096.txt,FID-013.txt,0.03,0.89,False,False
org-096.txt,FID-014.txt,0.08,0.93,False,False
org-096.txt,FID-015.txt,0.08,0.91,False,False
org-096.txt,FID-016.txt,0.04,0.85,False,False
org-096.txt,FID-017.txt,0.06,0.89,False,False
org-096.txt,FID-018.txt,0.05,0.9,False,False
org-096.txt,FID-019.txt,0.05,0.9,True,False
org-096.txt,FID-020.txt,0.05,0.93,False,False
org-096.txt,FID-021.txt,0.03,0.82,False,False
org-096.txt,FID-022.txt,0.04,0.9,False,False
org-096.txt,FID-023.txt,0.08,0.92,True,False
org-096.txt,FID-024.txt,0.01,0.9,False,False
org-096.txt,FID-025.txt,0.01,0.91,True,False
org-096.txt,FID-026.txt,0.05,0.86,False,False
org-096.txt,FID-027.txt,0.02,0.91,False,False
org-096.txt,FID-028.txt,0.03,0.86,False,False
org-096.txt,FID-029.txt,0.07,0.91,True,False
org-096.txt,FID-030.txt,0.09,0.95,False,False
org-097.txt,FID-001.txt,0.03,0.87,False,False
org-097.txt,FID-002.txt,0.09,0.9,False,True
org-097.txt,FID-003.txt,0.04,0.9,False,False
org-097.txt,FID-004.txt,0.06,0.9,True,False
org-097.txt,FID-005.txt,0.06,0.9,False,False
org-097.txt,FID-006.txt,0.08,0.92,False,False
org-097.txt,FID-007.txt,0.09,0.92,False,False
org-097.txt,FID-008.txt,0.06,0.86,False,False
org-097.txt,FID-009.txt,0.12,0.94,True,False
org-097.txt,FID-010.txt,0.18,0.93,False,False
org-097.txt,FID-011.txt,0.05,0.92,False,False
org-097.txt,FID-012.txt,0.08,0.89,False,False
org-097.txt,FID-013.txt,0.03,0.88,False,False
org-097.txt,FID-014.txt,0.04,0.92,False,False
org-097.txt,FID-015.txt,0.05,0.9,False,False
org-097.txt,FID-016.txt,0.07,0.84,False,False
org-097.txt,FID-017.txt,0.02,0.88,False,False
org-097.txt,FID-018.txt,0.02,0.88,False,False
org-097.txt,FID-019.txt,0.07,0.87,True,False
org-097.txt,FID-020.txt,0.06,0.9,False,False
org-097.txt,FID-021.txt,0.01,0.82,False,False
org-097.txt,FID-022.txt,0.07,0.9,False,False
org-097.txt,FID-023.txt,0.06,0.88,True,False
org-097.txt,FID-024.txt,0.04,0.9,False,False
org-097.txt,FID-025.txt,0.04,0.88,True,False
org-097.txt,FID-026.txt,0.03,0.84,False,False
org-097.txt,FID-027.txt,0.03,0.88,False,False
org-097.txt,FID-028.txt,0.05,0.84,False,False
org-097.txt,FID-029.txt,0.05,0.88,True,False
org-097.txt,FID-030.txt,0.05,0.9,False,False
org-098.txt,FID-001.txt,0.03,0.86,True,False
org-098.txt,FID-002.txt,0.03,0.9,True,True
org-098.txt,FID-003.txt,0.05,0.91,True,False
org-098.txt,FID-004.txt,0.08,0.9,False,False
org-098.txt,FID-005.txt,0.06,0.89,True,False
org-098.txt,FID-006.txt,0.1,0.93,True,False
org-098.txt,FID-007.txt,0.09,0.93,True,False
org-098.txt,FID-008.txt,0.02,0.87,True,False
org-098.txt,FID-009.txt,0.17,0.94,False,False
org-098.txt,FID-010.txt,0.27,0.94,True,False
org-098.txt,FID-011.txt,0.07,0.92,True,False
org-098.txt,FID-012.txt,0.05,0.9,True,False
org-098.txt,FID-013.txt,0.06,0.89,True,False
org-098.txt,FID-014.txt,0.03,0.92,True,False
org-098.txt,FID-015.txt,0.14,0.91,True,False
org-098.txt,FID-016.txt,0.03,0.83,True,False
org-098.txt,FID-017.txt,0.06,0.89,True,False
org-098.txt,FID-018.txt,0.04,0.88,True,False
org-098.txt,FID-019.txt,0.04,0.87,False,False
org-098.txt,FID-020.txt,0.06,0.9,True,False
org-098.txt,FID-021.txt,0.01,0.82,True,False
org-098.txt,FID-022.txt,0.07,0.92,True,False
org-098.txt,FID-023.txt,0.08,0.89,False,False
org-098.txt,FID-024.txt,0.03,0.91,True,False
org-098.txt,FID-025.txt,0.05,0.88,False,False
org-098.txt,FID-026.txt,0.04,0.84,True,False
org-098.txt,FID-027.txt,0.03,0.89,True,False
org-098.txt,FID-028.txt,0.05,0.84,True,False
org-098.txt,FID-029.txt,0.1,0.91,False,False
org-098.txt,FID-030.txt,0.08,0.9,True,False
org-099.txt,FID-001.txt,0.03,0.88,False,False
org-099.txt,FID-002.txt,0.18,0.92,False,True
org-099.txt,FID-003.txt,0.02,0.9,False,False
org-099.txt,FID-004.txt,0.02,0.91,True,False
org-099.txt,FID-005.txt,0.05,0.9,False,False
org-099.txt,FID-006.txt,0.12,0.94,False,False
org-099.txt,FID-007.txt,0.03,0.93,False,False
org-099.txt,FID-008.txt,0.15,0.9,False,False
org-099.txt,FID-009.txt,0.07,0.95,True,False
org-099.txt,FID-010.txt,0.13,0.93,False,False
org-099.txt,FID-011.txt,0.04,0.93,False,False
org-099.txt,FID-012.txt,0.03,0.91,False,False
org-099.txt,FID-013.txt,0.02,0.92,False,False
org-099.txt,FID-014.txt,0.04,0.95,False,False
org-099.txt,FID-015.txt,0.02,0.91,False,False
org-099.txt,FID-016.txt,0.04,0.86,False,False
org-099.txt,FID-017.txt,0.03,0.92,False,False
org-099.txt,FID-018.txt,0.03,0.89,False,False
org-099.txt,FID-019.txt,0.03,0.9,True,False
org-099.txt,FID-020.txt,0.05,0.9,False,False
org-099.txt,FID-021.txt,0.02,0.82,False,False
org-099.txt,FID-022.txt,0.02,0.9,False,False
org-099.txt,FID-023.txt,0.05,0.89,True,False
org-099.txt,FID-024.txt,0.08,0.91,False,False
org-099.txt,FID-025.txt,0.01,0.89,True,False
org-099.txt,FID-026.txt,0.02,0.86,False,False
org-099.txt,FID-027.txt,0.02,0.91,False,False
org-099.txt,FID-028.txt,0.03,0.85,False,False
org-099.txt,FID-029.txt,0.06,0.89,True,False
org-099.txt,FID-030.txt,0.02,0.92,False,False
org-100.txt,FID-001.txt,0.04,0.91,True,False
org-100.txt,FID-002.txt,0.03,0.91,True,True
org-100.txt,FID-003.txt,0.03,0.91,True,False
org-100.txt,FID-004.txt,0.03,0.87,False,False
org-100.txt,FID-005.txt,0.03,0.9,True,False
org-100.txt,FID-006.txt,0.04,0.92,True,False
org-100.txt,FID-007.txt,0.03,0.92,True,False
org-100.txt,FID-008.txt,0.04,0.88,True,False
org-100.txt,FID-009.txt,0.04,0.92,False,False
org-100.txt,FID-010.txt,0.03,0.88,True,False
org-100.txt,FID-011.txt,0.05,0.93,True,False
org-100.txt,FID-012.txt,0.04,0.92,True,False
org-100.txt,FID-013.txt,0.02,0.9,True,False
org-100.txt,FID-014.txt,0.03,0.9,True,False
org-100.txt,FID-015.txt,0.03,0.91,True,False
org-100.txt,FID-016.txt,0.05,0.87,True,False
org-100.txt,FID-017.txt,0.02,0.87,True,False
org-100.txt,FID-018.txt,0.09,0.91,True,False
org-100.txt,FID-019.txt,0.03,0.89,False,False
org-100.txt,FID-020.txt,0.01,0.9,True,False
org-100.txt,FID-021.txt,0.05,0.9,True,False
org-100.txt,FID-022.txt,0.05,0.93,True,False
org-100.txt,FID-023.txt,0.07,0.9,False,False
org-100.txt,FID-024.txt,0.03,0.91,True,False
org-100.txt,FID-025.txt,0.02,0.9,False,False
org-100.txt,FID-026.txt,0.04,0.83,True,False
org-100.txt,FID-027.txt,0.05,0.93,True,False
org-100.txt,FID-028.txt,0.05,0.88,True,False
org-100.txt,FID-029.txt,0.04,0.89,False,False
org-100.txt,FID-030.txt,0.04,0.89,True,False
org-101.txt,FID-001.txt,0.02,0.85,False,False
org-101.txt,FID-002.txt,0.03,0.87,False,True
org-101.txt,FID-003.txt,0.03,0.83,False,False
org-101.txt,FID-004.txt,0.09,0.87,True,False
org-101.txt,FID-005.txt,0.05,0.87,False,False
org-101.txt,FID-006.txt,0.09,0.87,False,False
org-101.txt,FID-007.txt,0.12,0.88,False,False
org-101.txt,FID-008.txt,0.02,0.79,False,False
org-101.txt,FID-009.txt,0.08,0.88,True,False
org-101.txt,FID-010.txt,0.05,0.85,False,False
org-101.txt,FID-011.txt,0.08,0.86,False,False
org-101.txt,FID-012.txt,0.03,0.87,False,False
org-101.txt,FID-013.txt,0.06,0.85,False,False
org-101.txt,FID-014.txt,0.11,0.88,False,False
org-101.txt,FID-015.txt,0.09,0.85,False,False
org-101.txt,FID-016.txt,0.1,0.85,False,False
org-101.txt,FID-017.txt,0.06,0.84,False,False
org-101.txt,FID-018.txt,0.14,0.92,False,False
org-101.txt,FID-019.txt,0.05,0.85,True,False
org-101.txt,FID-020.txt,0.06,0.87,False,False
org-101.txt,FID-021.txt,0.0,0.77,False,False
org-101.txt,FID-022.txt,0.12,0.86,False,False
org-101.txt,FID-023.txt,0.11,0.86,True,False
org-101.txt,FID-024.txt,0.03,0.82,False,False
org-101.txt,FID-025.txt,0.06,0.87,True,False
org-101.txt,FID-026.txt,0.99,1.0,False,False
org-101.txt,FID-027.txt,0.04,0.85,False,False
org-101.txt,FID-028.txt,0.11,0.9,False,False
org-101.txt,FID-029.txt,0.18,0.91,True,False
org-101.txt,FID-030.txt,0.07,0.88,False,False
org-102.txt,FID-001.txt,0.01,0.83,False,False
org-102.txt,FID-002.txt,0.01,0.84,False,True
org-102.txt,FID-003.txt,0.03,0.84,False,False
org-102.txt,FID-004.txt,0.03,0.83,True,False
org-102.txt,FID-005.txt,0.03,0.87,False,False
org-102.txt,FID-006.txt,0.08,0.87,False,False
org-102.txt,FID-007.txt,0.08,0.87,False,False
org-102.txt,FID-008.txt,0.03,0.79,False,False
org-102.txt,FID-009.txt,0.1,0.88,True,False
org-102.txt,FID-010.txt,0.04,0.86,False,False
org-102.txt,FID-011.txt,0.13,0.88,False,False
org-102.txt,FID-012.txt,0.02,0.85,False,False
org-102.txt,FID-013.txt,0.07,0.84,False,False
org-102.txt,FID-014.txt,0.03,0.87,False,False
org-102.txt,FID-015.txt,0.16,0.88,False,False
org-102.txt,FID-016.txt,0.08,0.88,False,False
org-102.txt,FID-017.txt,0.11,0.82,False,False
org-102.txt,FID-018.txt,0.1,0.91,False,False
org-102.txt,FID-019.txt,0.02,0.83,True,False
org-102.txt,FID-020.txt,0.02,0.89,False,False
org-102.txt,FID-021.txt,0.02,0.8,False,False
org-102.txt,FID-022.txt,0.04,0.87,False,False
org-102.txt,FID-023.txt,0.08,0.87,True,False
org-102.txt,FID-024.txt,0.02,0.82,False,False
org-102.txt,FID-025.txt,0.01,0.85,True,False
org-102.txt,FID-026.txt,0.12,0.89,False,False
org-102.txt,FID-027.txt,0.03,0.86,False,False
org-102.txt,FID-028.txt,0.13,0.89,False,False
org-102.txt,FID-029.txt,0.24,0.92,True,False
org-102.txt,FID-030.txt,0.1,0.86,False,False
org-103.txt,FID-001.txt,0.02,0.88,False,False
org-103.txt,FID-002.txt,0.03,0.89,False,True
org-103.txt,FID-003.txt,0.03,0.88,False,False
org-103.txt,FID-004.txt,0.06,0.89,True,False
org-103.txt,FID-005.txt,0.07,0.91,False,False
org-103.txt,FID-006.txt,0.14,0.92,False,False
org-103.txt,FID-007.txt,0.09,0.91,False,False
org-103.txt,FID-008.txt,0.03,0.84,False,False
org-103.txt,FID-009.txt,0.13,0.92,True,False
org-103.txt,FID-010.txt,0.07,0.89,False,False
org-103.txt,FID-011.txt,0.11,0.92,False,False
org-103.txt,FID-012.txt,0.06,0.9,False,False
org-103.txt,FID-013.txt,0.09,0.9,False,False
org-103.txt,FID-014.txt,0.07,0.9,False,False
org-103.txt,FID-015.txt,0.2,0.95,False,False
org-103.txt,FID-016.txt,0.11,0.89,False,False
org-103.txt,FID-017.txt,0.11,0.87,False,False
org-103.txt,FID-018.txt,0.16,0.94,False,False
org-103.txt,FID-019.txt,0.05,0.87,True,False
org-103.txt,FID-020.txt,0.05,0.91,False,False
org-103.txt,FID-021.txt,0.01,0.84,False,False
org-103.txt,FID-022.txt,0.1,0.9,False,False
org-103.txt,FID-023.txt,0.11,0.9,True,False
org-103.txt,FID-024.txt,0.01,0.87,False,False
org-103.txt,FID-025.txt,0.02,0.88,True,False
org-103.txt,FID-026.txt,0.14,0.89,False,False
org-103.txt,FID-027.txt,0.07,0.91,False,False
org-103.txt,FID-028.txt,0.14,0.89,False,False
org-103.txt,FID-029.txt,0.23,0.93,True,False
org-103.txt,FID-030.txt,0.15,0.92,False,False
org-104.txt,FID-001.txt,0.04,0.89,False,False
org-104.txt,FID-002.txt,0.06,0.91,False,True
org-104.txt,FID-003.txt,0.05,0.89,False,False
org-104.txt,FID-004.txt,0.05,0.89,True,False
org-104.txt,FID-005.txt,0.04,0.89,False,False
org-104.txt,FID-006.txt,0.13,0.93,False,False
org-104.txt,FID-007.txt,0.12,0.92,False,False
org-104.txt,FID-008.txt,0.06,0.87,False,False
org-104.txt,FID-009.txt,0.16,0.93,True,False
org-104.txt,FID-010.txt,0.05,0.88,False,False
org-104.txt,FID-011.txt,0.14,0.93,False,False
org-104.txt,FID-012.txt,0.04,0.9,False,False
org-104.txt,FID-013.txt,0.12,0.91,False,False
org-104.txt,FID-014.txt,0.02,0.92,False,False
org-104.txt,FID-015.txt,0.28,0.94,False,False
org-104.txt,FID-016.txt,0.08,0.86,False,False
org-104.txt,FID-017.txt,0.17,0.89,False,False
org-104.txt,FID-018.txt,0.14,0.92,False,False
org-104.txt,FID-019.txt,0.05,0.9,True,False
org-104.txt,FID-020.txt,0.02,0.9,False,False
org-104.txt,FID-021.txt,0.04,0.85,False,False
org-104.txt,FID-022.txt,0.1,0.91,False,False
org-104.txt,FID-023.txt,0.06,0.9,True,False
org-104.txt,FID-024.txt,0.06,0.9,False,False
org-104.txt,FID-025.txt,0.01,0.89,True,False
org-104.txt,FID-026.txt,0.11,0.9,False,False
org-104.txt,FID-027.txt,0.04,0.91,False,False
org-104.txt,FID-028.txt,0.17,0.91,False,False
org-104.txt,FID-029.txt,0.17,0.93,True,False
org-104.txt,FID-030.txt,0.14,0.92,False,False
org-105.txt,FID-001.txt,0.03,0.76,False,False
org-105.txt,FID-002.txt,0.07,0.79,False,True
org-105.txt,FID-003.txt,0.06,0.76,False,False
org-105.txt,FID-004.txt,0.03,0.77,True,False
org-105.txt,FID-005.txt,0.04,0.77,False,False
org-105.txt,FID-006.txt,0.05,0.77,False,False
org-105.txt,FID-007.txt,0.04,0.78,False,False
org-105.txt,FID-008.txt,0.03,0.71,False,False
org-105.txt,FID-009.txt,0.09,0.79,True,False
org-105.txt,FID-010.txt,0.09,0.8,False,False
org-105.txt,FID-011.txt,0.07,0.77,False,False
org-105.txt,FID-012.txt,0.04,0.77,False,False
org-105.txt,FID-013.txt,0.05,0.75,False,False
org-105.txt,FID-014.txt,0.05,0.78,False,False
org-105.txt,FID-015.txt,0.08,0.78,False,False
org-105.txt,FID-016.txt,0.2,0.83,False,False
org-105.txt,FID-017.txt,0.04,0.71,False,False
org-105.txt,FID-018.txt,0.14,0.85,False,False
org-105.txt,FID-019.txt,0.05,0.75,True,False
org-105.txt,FID-020.txt,0.04,0.79,False,False
org-105.txt,FID-021.txt,0.01,0.65,False,False
org-105.txt,FID-022.txt,0.06,0.76,False,False
org-105.txt,FID-023.txt,0.06,0.76,True,False
org-105.txt,FID-024.txt,0.02,0.72,False,False
org-105.txt,FID-025.txt,0.03,0.76,True,False
org-105.txt,FID-026.txt,0.22,0.91,False,False
org-105.txt,FID-027.txt,0.13,0.78,False,False
org-105.txt,FID-028.txt,0.2,0.86,False,False
org-105.txt,FID-029.txt,0.18,0.85,True,False
org-105.txt,FID-030.txt,0.05,0.78,False,False
org-106.txt,FID-001.txt,0.05,0.91,False,False
org-106.txt,FID-002.txt,0.05,0.9,False,True
org-106.txt,FID-003.txt,0.06,0.89,False,False
org-106.txt,FID-004.txt,0.05,0.89,True,False
org-106.txt,FID-005.txt,0.04,0.92,False,False
org-106.txt,FID-006.txt,0.11,0.92,False,False
org-106.txt,FID-007.txt,0.09,0.93,False,False
org-106.txt,FID-008.txt,0.04,0.85,False,False
org-106.txt,FID-009.txt,0.1,0.94,True,False
org-106.txt,FID-010.txt,0.03,0.89,False,False
org-106.txt,FID-011.txt,0.13,0.94,False,False
org-106.txt,FID-012.txt,0.04,0.9,False,False
org-106.txt,FID-013.txt,0.09,0.91,False,False
org-106.txt,FID-014.txt,0.08,0.93,False,False
org-106.txt,FID-015.txt,0.22,0.94,False,False
org-106.txt,FID-016.txt,0.1,0.89,False,False
org-106.txt,FID-017.txt,0.13,0.89,False,False
org-106.txt,FID-018.txt,0.11,0.92,False,False
org-106.txt,FID-019.txt,0.04,0.9,True,False
org-106.txt,FID-020.txt,0.04,0.93,False,False
org-106.txt,FID-021.txt,0.04,0.9,False,False
org-106.txt,FID-022.txt,0.07,0.91,False,False
org-106.txt,FID-023.txt,0.06,0.9,True,False
org-106.txt,FID-024.txt,0.04,0.9,False,False
org-106.txt,FID-025.txt,0.01,0.89,True,False
org-106.txt,FID-026.txt,0.09,0.87,False,False
org-106.txt,FID-027.txt,0.07,0.92,False,False
org-106.txt,FID-028.txt,0.12,0.9,False,False
org-106.txt,FID-029.txt,0.2,0.9,True,False
org-106.txt,FID-030.txt,0.16,0.92,False,False
org-107.txt,FID-001.txt,0.04,0.89,False,False
org-107.txt,FID-002.txt,0.05,0.9,False,True
org-107.txt,FID-003.txt,0.04,0.9,False,False
org-107.txt,FID-004.txt,0.07,0.87,True,False
org-107.txt,FID-005.txt,0.06,0.9,False,False
org-107.txt,FID-006.txt,0.12,0.92,False,False
org-107.txt,FID-007.txt,0.12,0.91,False,False
org-107.txt,FID-008.txt,0.03,0.85,False,False
org-107.txt,FID-009.txt,0.1,0.91,True,False
org-107.txt,FID-010.txt,0.09,0.9,False,False
org-107.txt,FID-011.txt,0.09,0.92,False,False
org-107.txt,FID-012.txt,0.06,0.92,False,False
org-107.txt,FID-013.txt,0.09,0.9,False,False
org-107.txt,FID-014.txt,0.06,0.89,False,False
org-107.txt,FID-015.txt,0.16,0.93,False,False
org-107.txt,FID-016.txt,0.1,0.88,False,False
org-107.txt,FID-017.txt,0.11,0.86,False,False
org-107.txt,FID-018.txt,0.14,0.91,False,False
org-107.txt,FID-019.txt,0.08,0.88,True,False
org-107.txt,FID-020.txt,0.06,0.92,False,False
org-107.txt,FID-021.txt,0.03,0.83,False,False
org-107.txt,FID-022.txt,0.09,0.92,False,False
org-107.txt,FID-023.txt,0.05,0.89,True,False
org-107.txt,FID-024.txt,0.02,0.89,False,False
org-107.txt,FID-025.txt,0.04,0.89,True,False
org-107.txt,FID-026.txt,0.11,0.88,False,False
org-107.txt,FID-027.txt,0.06,0.9,False,False
org-107.txt,FID-028.txt,0.13,0.89,False,False
org-107.txt,FID-029.txt,0.14,0.92,True,False
org-107.txt,FID-030.txt,0.14,0.9,False,False
org-108.txt,FID-001.txt,0.06,0.91,False,False
org-108.txt,FID-002.txt,0.17,0.93,False,True
org-108.txt,FID-003.txt,0.05,0.91,False,False
org-108.txt,FID-004.txt,0.11,0.9,True,False
org-108.txt,FID-005.txt,0.1,0.92,False,False
org-108.txt,FID-006.txt,0.21,0.94,False,False
org-108.txt,FID-007.txt,0.13,0.95,False,False
org-108.txt,FID-008.txt,0.14,0.85,False,False
org-108.txt,FID-009.txt,0.11,0.92,True,False
org-108.txt,FID-010.txt,0.06,0.86,False,False
org-108.txt,FID-011.txt,0.11,0.9,False,False
org-108.txt,FID-012.txt,0.08,0.93,False,False
org-108.txt,FID-013.txt,0.07,0.88,False,False
org-108.txt,FID-014.txt,0.06,0.9,False,False
org-108.txt,FID-015.txt,0.15,0.89,False,False
org-108.txt,FID-016.txt,0.09,0.84,False,False
org-108.txt,FID-017.txt,0.1,0.89,False,False
org-108.txt,FID-018.txt,0.09,0.91,False,False
org-108.txt,FID-019.txt,0.06,0.89,True,False
org-108.txt,FID-020.txt,0.07,0.93,False,False
org-108.txt,FID-021.txt,0.03,0.82,False,False
org-108.txt,FID-022.txt,0.08,0.93,False,False
org-108.txt,FID-023.txt,0.11,0.91,True,False
org-108.txt,FID-024.txt,0.1,0.91,False,False
org-108.txt,FID-025.txt,0.03,0.92,True,False
org-108.txt,FID-026.txt,0.13,0.91,False,False
org-108.txt,FID-027.txt,0.06,0.89,False,False
org-108.txt,FID-028.txt,0.11,0.9,False,False
org-108.txt,FID-029.txt,0.15,0.93,True,False
org-108.txt,FID-030.txt,0.14,0.92,False,False
org-109.txt,FID-001.txt,0.01,0.86,True,False
org-109.txt,FID-002.txt,0.05,0.91,True,True
org-109.txt,FID-003.txt,0.02,0.9,True,False
org-109.txt,FID-004.txt,0.04,0.89,False,False
org-109.txt,FID-005.txt,0.07,0.9,True,False
org-109.txt,FID-006.txt,0.14,0.94,True,False
org-109.txt,FID-007.txt,0.14,0.93,True,False
org-109.txt,FID-008.txt,0.05,0.87,True,False
org-109.txt,FID-009.txt,0.17,0.93,False,False
org-109.txt,FID-010.txt,0.05,0.89,True,False
org-109.txt,FID-011.txt,0.13,0.92,True,False
org-109.txt,FID-012.txt,0.06,0.92,True,False
org-109.txt,FID-013.txt,0.1,0.9,True,False
org-109.txt,FID-014.txt,0.08,0.92,True,False
org-109.txt,FID-015.txt,0.21,0.93,True,False
org-109.txt,FID-016.txt,0.1,0.88,True,False
org-109.txt,FID-017.txt,0.14,0.87,True,False
org-109.txt,FID-018.txt,0.13,0.91,True,False
org-109.txt,FID-019.txt,0.02,0.89,False,False
org-109.txt,FID-020.txt,0.03,0.92,True,False
org-109.txt,FID-021.txt,0.0,0.82,True,False
org-109.txt,FID-022.txt,0.06,0.93,True,False
org-109.txt,FID-023.txt,0.13,0.91,False,False
org-109.txt,FID-024.txt,0.03,0.88,True,False
org-109.txt,FID-025.txt,0.0,0.91,False,False
org-109.txt,FID-026.txt,0.08,0.86,True,False
org-109.txt,FID-027.txt,0.06,0.91,True,False
org-109.txt,FID-028.txt,0.11,0.88,True,False
org-109.txt,FID-029.txt,0.91,0.99,False,False
org-109.txt,FID-030.txt,0.13,0.91,True,False
org-110.txt,FID-001.txt,0.03,0.85,True,False
org-110.txt,FID-002.txt,0.03,0.85,True,True
org-110.txt,FID-003.txt,0.04,0.85,True,False
